trr_id,weapon_type,weapon_type_description,firearm_make,firearm_model,firearm_barrel_length,firearm_caliber,total_number_of_shots,firearm_reloaded,number_of_catdridge_reloaded,handgun_worn_type,handgun_drawn_type,method_used_to_reload,sight_used,protective_cover_used,discharge_distance,object_struck_of_discharge,discharge_position
55191,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55195,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55207,RIFLE,,,LAR 15,16,,2.0,No,,,,,No,NONE,,,
55215,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55223,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55249,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55261,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55270,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55271,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55274,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55279,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55280,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55283,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55288,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55299,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55302,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55305,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55309,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55316,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55329,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55338,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55340,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55351,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55353,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55354,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55358,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55359,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55361,SEMI-AUTO PISTOL,,SPRINGFIELD ARMORY M1A,XD45,4,45 CAL,6.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,VEHICLE,OVER 15FT,PERSON,STANDING
55363,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55369,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55376,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",21,4,45 CAL,2.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,05-10FT,UNKNOWN,STANDING
55393,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55395,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55401,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55430,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55431,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55432,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55451,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55458,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55463,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55468,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4.5, 9 MM,3.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,0-5FT,OBJECT,STANDING
55469,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",M5943 TSW,4, 9 MM,5.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,0-5FT,OBJECT,STANDING
55471,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D,5, 9 MM,8.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,FIRE HYDRANT,10-15FT,OBJECT,STANDING
55489,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55492,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55497,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55506,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55512,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55527,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55528,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55531,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55532,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55533,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55549,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55559,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55563,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55565,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55581,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55593,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55613,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",6946,35, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,LUGER  PLUS P,No,NONE,10-15FT,UNKNOWN,STANDING
55619,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55625,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55641,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55645,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55651,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55669,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55673,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55679,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55689,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55690,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55725,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55727,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55731,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55751,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55767,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55773,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55774,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55787,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55799,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55813,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55821,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55825,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55839,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55841,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55845,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55848,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55861,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55897,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55914,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55927,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55939,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
55944,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55945,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55946,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55960,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55961,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
55999,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56019,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4.4, 9 MM,12.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,NONE,0-5FT,BOTH,OTHER (SPECIFY)
56025,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56031,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56033,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56049,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56060,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56081,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56117,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56123,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56125,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56129,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56131,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56133,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56143,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56151,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56188,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56201,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56223,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56233,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56237,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56247,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56248,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56265,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56269,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56272,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56277,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56280,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56292,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56314,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56335,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56341,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56347,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",M&P,4,40 S&W,8.0,Yes,15.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,TACTICAL RELOAD,No,AUTOS,OVER 15FT,OBJECT,STANDING
56358,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56368,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56390,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56399,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4 INCH, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,DNA,05-10FT,UNKNOWN,STANDING
56401,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56402,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4 INCH, 9 MM,6.0,No,,LEFT SIDE (WAIST),STRONG SIDE DRAW,,No,GARAGE,OVER 15FT,PERSON,STANDING
56403,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56429,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56469,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56486,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56490,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56505,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56518,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56519,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56521,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56522,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56530,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56532,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56536,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56539,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56541,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56547,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56549,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56560,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56567,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56574,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,40, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,10-15FT,PERSON,STANDING
56575,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,40, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,10-15FT,PERSON,STANDING
56577,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P220,4,45 CAL,5.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,05-10FT,OBJECT,STANDING
56589,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56593,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",21,4,45 CAL,3.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,NONE,0-5FT,PERSON,OTHER (SPECIFY)
56598,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56599,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56611,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56619,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56620,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56623,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56631,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56655,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56659,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56664,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56719,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56729,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56733,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56735,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56739,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56741,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56769,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56794,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56818,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56835,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",19,3 INCH, 9 MM,1.0,No,1.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,05-10FT,PERSON,STANDING
56859,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56861,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56863,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56877,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56885,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
56940,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56944,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56947,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56977,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
56981,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57006,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57025,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57031,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57045,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57062,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57083,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57097,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57115,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57140,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57153,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57154,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57173,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57179,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57199,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57211,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57231,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57233,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57235,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57245,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57254,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57263,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4, 9 MM,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,,0-5FT,OBJECT,KNEELING
57265,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57273,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57279,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57281,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57283,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57299,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57367,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57368,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57372,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57381,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57389,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57395,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",21,4.5,45 CAL,3.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,MOVEMENT,05-10FT,PERSON,STANDING
57397,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57417,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57430,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57434,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57441,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57447,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57466,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57467,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57469,SEMI-AUTO PISTOL,,"SMITH & WESSON  -US- (BODYGUARD,CHIEF SPECIAL)",5943,4, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,NONE,No,NONE,05-10FT,PERSON,STANDING
57501,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57513,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57523,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57529,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4INCH, 9 MM,8.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,Yes,NONE,05-10FT,BOTH,STANDING
57530,SEMI-AUTO PISTOL,,SPRINGFIELD ARMORY M1A,XD45,5,45 CAL,14.0,Yes,13.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,EMERGENCY RELOAD,Yes,NONE,05-10FT,BOTH,STANDING
57542,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57550,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57561,SEMI-AUTO PISTOL,,"GLOCK, INC.--AU--",21,4.5,45 CAL,1.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,UNKNOWN,STANDING
57569,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57595,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57603,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57605,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57609,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57623,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57639,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57653,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57664,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57665,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57669,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P220,4,45 CAL,9.0,Yes,8.0,LEFT SIDE (WAIST),STRONG SIDE DRAW,MAGAZINE,No,YES,OVER 15FT,UNKNOWN,STANDING
57675,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57683,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57691,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57699,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57715,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57727,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57735,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57750,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57781,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57783,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57795,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57803,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57809,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57817,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57826,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57829,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57879,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57897,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
57898,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57905,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57910,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57931,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57943,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57991,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57995,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
57999,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58006,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58007,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58013,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58025,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58035,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58037,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58041,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58050,SEMI-AUTO PISTOL,,SIG/S. I. G./SWISS INDUSTRIAL GESELLSCHAFT   --SZ--,P226,4.4, 9 MM,3.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,DNA,No,TREE,05-10FT,PERSON,OTHER (SPECIFY)
58051,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58067,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58071,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58079,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58082,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58084,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58101,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58135,SEMI-AUTO PISTOL,,"BERETTA -US- (BANTAM,BRIGADIER 951,EMPIRE,PUMA)",92D CENT,40, 9 MM,1.0,No,0.0,LEFT SIDE (WAIST),STRONG SIDE DRAW,0,No,NONE,10-15FT,PERSON,STANDING
58157,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58165,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58195,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58199,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58237,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58239,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58255,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58287,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58297,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58305,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58309,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58331,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58353,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58356,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58393,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58421,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58425,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58445,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58447,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58451,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58452,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58460,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58463,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58471,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58478,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58484,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58489,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58491,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58495,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58501,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58532,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P228,40, 9 MM,7.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,BOTH,STANDING
58535,REVOLVER,,COLT  --US--,AGENT,20, 38 CAL,2.0,No,,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,NONE,0-5FT,BOTH,STANDING
58537,CHEMICAL WEAPON,,,,,,,,,,,,,,,,
58539,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58549,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58577,SEMI-AUTO PISTOL,,SIG-SAUER/COLT SAUER --GE-- (BEHORDEN),P226,4, 9 MM,1.0,No,0.0,RIGHT SIDE (WAIST),STRONG SIDE DRAW,,No,DNA,05-10FT,PERSON,STANDING
58579,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58593,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
58616,TASER (PROBE DISCHARGE),,,,,,,,,,,,,,,,
